algorithm,percentage,distribution,parameters,mean_delay,pollution_pattern,fitness_tbr_cl-bm,precision_tbr_cl-bm,generalization_tbr_cl-bm,fitness_tbr_cl-cm,precision_tbr_cl-cm,generalization_tbr_cl-cm,fitness_tbr_pl-pm,precision_tbr_pl-pm,generalization_tbr_pl-pm,fitness_tbr_pl-cm,precision_tbr_pl-cm,generalization_tbr_pl-cm,fitness_tbr_cl-pm,precision_tbr_cl-pm,generalization_tbr_cl-pm
ILP_0.8,0.8,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.972032600105433,0.981720941288329,0.9257895057442983,0.8634199116272958,0.9924770130955698,0.9257895057442983,0.9794023916452204,0.6599757895895235,0.9257895057442983
ILP_0.8,0.9,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,0.9697424827609352,0.8798192594331319,0.9257895057442983,0.9843634627483056,0.9580220879945673,0.9257895057442983,0.856040292599986,0.9917351377477042,0.9257895057442983,0.98576316438602,0.5672827711458787,0.9257895057442983
ILP_1.0,0.1,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7078405572145575,0.9257895057442983,1.0,0.7078405572145575,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.2,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7268529826579575,0.9257895057442983,1.0,0.7268529826579575,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.3,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7037749080107472,0.9257895057442983,1.0,0.7037749080107472,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.4,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7005129336495505,0.9257895057442983,1.0,0.7005129336495505,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.5,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7145378475696715,0.9257895057442983,1.0,0.7145378475696715,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.6,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7224800460143244,0.9257895057442983,1.0,0.7224800460143244,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.7,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.6982752507544301,0.9257895057442983,1.0,0.6982752507544301,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.8,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.7497261990119527,0.9257895057442983,1.0,0.7497261990119527,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
ILP_1.0,0.9,gamma,"{'shape': 2, 'scale': 2}",16259.39729850256,DelayedEventLoggingPolluter,1.0,0.6687796902955148,0.5362076478993554,1.0,0.38596878274778,0.9257895057442983,1.0,0.754564006397882,0.9257895057442983,1.0,0.754564006397882,0.9257895057442983,1.0,0.38596878274778,0.9257895057442983
